Date,Nombre de minutes actives,Calories (kcal),Distance (m),Points cardio,Minutes cardio,Basse latitude (°),Basse longitude (°),Haute latitude (°),Haute longitude (°),Vitesse moyenne (m/s),Vitesse maximale (m/s),Vitesse minimale (m/s),Nombre de pas,Poids moyen (kg),Poids maximal (kg),Poids minimal (kg),"Durée de l'activité ""Vélo"" (ms)","Durée de l'activité ""Inactif"" (ms)","Durée de l'activité ""Marche à pied"" (ms)","Durée de l'activité ""Course à pied"" (ms)","Durée de l'activité ""Elliptique"" (ms)","Durée de l'activité ""Entraînement fractionné haute intensité"" (ms)"
2020-09-09,95,1760.5911662294932,4935.196868896484,28.0,28,,,,,0.47809733330166326,1.5606125593185425,0.2677238881587982,7449,,,,,80954232,5024980,,,
2020-09-10,37,1563.6246141087088,1326.7204494476318,,,,,,,0.4197447840381824,1.2744746208190918,0.2570149600505829,2268,,,,,84255767,1178910,,,
2020-09-11,58,1621.9254380176035,1987.0310151576996,,,,,,,0.5228120502238116,2.6206107139587402,0.2570149600505829,3389,,,,,83394147,2017202,130233,,
2020-09-12,48,1608.2197012002055,2077.199900150299,2.0,2,,,,,0.49488746395541,1.3618571758270264,0.2559850513935089,3426,,,,,82005259,2049696,,,
2020-09-13,26,1579.2323713253054,1195.8358521461487,,,,,,,0.41047900664852555,1.1396032571792603,0.25053635239601135,2241,,,,,84476943,1483673,,,
2020-09-14,86,1755.262696781846,5046.434931814671,31.0,31,,,,,0.47142000890812596,1.4878355264663696,0.2677238881587982,7591,,,,,76296048,4920935,,,
2020-09-15,38,1622.5623737332778,2256.1007829904556,14.0,14,,,,,0.8573927200002939,18.0,0.26137274503707886,3596,,,,,78935994,2309348,,,
2020-09-16,46,1623.3493566315435,2174.443258523941,8.0,8,48.7168799,2.247342,48.7196676,2.2479332,0.7963397024285379,4.960888385772705,0.2570149600505829,3527,,,,,82994521,2345126,,,
2020-09-17,49,1630.092378261336,2093.2636778354645,3.0,3,,,,,0.5449236236187637,1.5004242658615112,0.2677238881587982,3550,,,,,82093012,2476793,,,
2020-09-18,48,1671.631439998619,2453.301484107971,8.0,8,48.8403754,2.3318447,48.8417662,2.3356517,0.6512462827069647,1.5366363525390625,0.11958508938550949,3947,,,,,77946622,3287907,,,
2020-09-19,59,1682.245912578042,3356.861867725849,15.0,15,48.8387966,2.2980698,48.849883,2.336701,0.7592897137869414,21.200000762939453,0.029172873124480247,4759,,,,,80432698,3352767,,,
2020-09-20,21,1525.5671724051776,903.6747283935547,,,,,,,0.4128793148853064,1.1323882341384888,0.27843284606933594,1519,,,,,85468492,435780,,,
2020-09-21,38,1527.535701350582,1324.408305644989,,,,,,,0.47271179756877524,1.6526840925216675,0.2677238881587982,2283,,,,,83990532,474217,,,
2020-09-22,41,1602.5266502680597,1445.9832735061646,,,,,,,0.5248091423741137,1.4900660514831543,0.2628951966762543,2490,,,,,84220268,1938528,,,
2020-09-23,38,1612.6057375030102,1565.1097745895386,,,,,,,0.49004494514292585,1.3612996339797974,0.25546374917030334,2647,,,,,82029582,2135336,,,
2020-09-24,68,1690.3269063392909,3297.758894920349,13.0,13,,,,,0.9059844528834966,12.774116516113281,0.2570149600505829,5026,,,,,72084821,3652505,,,
2020-09-25,180,1972.587297149099,8581.36372256279,38.0,38,48.8607539,2.3251554,48.8765731,2.346924,1.0912307956102012,23.96946907043457,0.2570149600505829,12685,,,,,71421259,9157733,,,
2020-09-26,76,1732.7583494693881,4746.23224323988,36.0,36,,,,,0.6242523147446948,4.336548328399658,0.12364983558654785,6912,,,,,78175236,4481504,,,
2020-09-27,51,1615.4354157707808,1810.4318801164627,,,,,,,0.45316075953059554,1.8611830472946167,0.2570149600505829,3017,,,,,83428034,2190592,,,
2020-09-28,40,1618.206720620931,1731.0210928916931,6.0,6,48.7886074,2.3688451,48.7905151,2.3804312,1.048557992537965,12.86868953704834,0.2677238881587982,2799,,,,,77931753,2244708,,,
2020-09-29,99,1775.60744013843,5704.667916715145,36.0,35,48.7871695,2.3675171,48.787348,2.3678281,0.535888866157122,23.45193099975586,0.28914183378219604,8379,,,,,75287759,5318197,,,
2020-09-30,63,1613.91560525577,2484.669650554657,4.0,4,,,,,0.5298873210590379,4.539159774780273,0.27843284606933594,4222,,,,,82016209,2160916,,,
2020-10-01,81,1619.2510933877934,3363.276417016983,8.0,8,,,,,0.5124464320307729,1.6009349822998047,0.2570149600505829,5268,,,,,80063171,2265097,,,
2020-10-02,66,1609.8294743610102,2889.404702425003,8.0,8,,,,,0.6583497138107947,1.693935751914978,0.29201582074165344,4376,,,,,78395180,1871227,90261,,
2020-10-03,54,1623.8913914947902,2216.602691054344,2.0,2,,,,,0.5365226174968536,1.6496164798736572,0.27843284606933594,3554,,,,,78599351,2355707,,,
2020-10-04,30,1540.4267669798978,1223.2295379638672,,,,,,,0.48427359521595276,1.3772064447402954,0.24996070563793182,2309,,,,,84362207,725934,,,
2020-10-05,75,1709.8688706544463,4682.081079721451,37.0,37,48.7899276,2.3663301,48.7902738,2.3668583,0.6283861814062349,3.8987371921539307,0.2570149600505829,6736,,,,,74276166,4034549,,,
2020-10-06,50,1540.1073281978165,1662.2789688110352,,,,,,,0.4731142833597719,1.4149161577224731,0.256614625453949,2680,,,,,83412480,719698,,,
2020-10-07,63,1577.810128943065,2389.890890598297,4.0,4,,,,,0.7317461968305523,13.04656982421875,0.2677238881587982,3684,,,,,83659111,1446041,,,
2020-10-08,65,1670.7714005933456,3600.9430346637964,22.0,22,48.7196365,2.2478636,48.7961402,2.3682855,0.6787103642167713,18.2343807220459,0.2710893750190735,5174,,,,,77195189,3213898,,,
2020-10-09,57,1612.1417440994776,2562.4361179471016,10.0,10,48.7160595,2.2466561,48.7195203,2.2477701,0.6335957062417713,3.0527329444885254,0.2713566720485687,4040,,,,,83555409,2126280,,,
2020-10-10,45,1616.4340722313696,2115.558960914612,9.0,9,48.7885421,2.3638357,48.7893714,2.3658396,0.7516670372222024,9.264863014221191,0.152894988656044,3207,,,,,79795213,2210094,,,
2020-10-11,26,1542.2652454467,941.9234042167664,,,,,,,0.3618678082009745,1.2296205759048462,0.2677238881587982,1660,,,,,83766470,761833,,,
2020-10-12,19,1544.0287286691826,640.8479437828064,,,,,,,0.387464724802501,2.5592589378356934,0.28914183378219604,1174,,,,,63437053,796268,,,
2020-10-13,34,1548.4852929182603,1557.2657523155212,,,,,,,0.5931865257463728,1.8300378322601318,0.2677238881587982,2719,,,,,84918520,883290,,,
2020-10-14,69,1655.5531698493728,3582.522434949875,21.0,21,,,,,0.5581448645622108,11.75,0.2570149600505829,5372,,,,,77902477,2973953,,,
2020-10-15,88,1697.2705763596757,5045.088872551918,33.0,33,48.7872311,2.3639212,48.7891923,2.3678357,1.044569606560903,20.399999618530273,0.27843284606933594,7352,,,,,77039597,3771659,,,
2020-10-16,93,1719.3563783209177,5454.404887616634,38.0,38,,,,,0.6643855623353291,1.5967024564743042,0.2570149600505829,8170,,,,,80934188,3922188,129149,,
2020-10-17,47,1598.3791708517515,1884.4323153495789,3.0,3,,,,,1.0244050526642892,12.880000114440918,0.27843284606933594,3005,,,,,77647968,1857544,,,
2020-10-18,32,1588.0659914961439,1450.6636605262756,3.0,3,,,,,0.6877590348177037,3.574873208999634,0.2677238881587982,2320,,,,,81987143,1656162,,,
2020-10-19,34,1549.4434406505266,1206.1595697402954,,,,,,,0.3463445329211264,1.477512001991272,0.2677238881587982,2083,,,,,83759789,901998,,,
2020-10-20,58,1626.0320335405859,2682.110821247101,16.0,16,48.7872835,2.366682,48.7878241,2.3669597,0.9235464450304568,21.610000610351562,0.27843284606933594,4393,,,,,78827669,2397508,,,
2020-10-21,44,1570.2616855033493,1889.1941359043121,,,,,,,0.5187737267248389,2.1717867851257324,0.25391560792922974,3012,,,,,83857249,1308508,,,
2020-10-22,81,1628.5677613043945,2256.551498889923,29.0,29,48.7196512,2.2477517,48.719686,2.2479674,0.8361388473531433,3.4159293174743652,0.02692449279129505,3494,,,,1577144,81215495,758669,,,
2020-10-23,39,1548.9868772980308,1372.7106847763062,,,,,,,0.5768334904765527,4.9866251945495605,0.05760845169425011,2192,,,,,84062687,893083,,,
2020-10-24,75,1688.6311804957827,3802.1102199554443,22.0,22,48.7885237,2.333316,48.8403241,2.3700223,0.7250262228515804,4.312273025512695,0.2711818218231201,5789,,,,,78334413,3619853,,,
2020-10-25,48,1653.580407331986,2046.0451769828796,5.0,5,48.719686,2.2479674,48.7202959,2.2498142,0.5801177938710372,1.6185775995254517,0.2570149600505829,3127,,,,,85431447,1712380,,,
2020-10-26,90,1741.5206869914919,5000.147206425667,29.0,28,,,,,0.887365871142274,2.591779947280884,0.2570149600505829,7502,,,,,76417463,4637524,,,
2020-10-27,14,1521.131868103394,646.7034449577332,,,,,,,0.4788863554119594,1.614558219909668,0.28914183378219604,1116,,,,,84791559,349171,,,
2020-10-28,52,1558.4464627375305,1997.294960975647,1.0,1,,,,,0.4655071088404931,1.3757917881011963,0.2677238881587982,3403,,,,,82302516,1077796,,,
2020-10-29,87,1690.7359842070007,4968.370170004666,27.0,26,48.761851,2.3038025,48.7941311,2.4694569,0.8999824726649254,20.8799991607666,0.0072059594094753265,7012,,,,,73634417,3592181,,,
2020-10-30,63,1710.0760909193787,3249.0495824813843,27.0,27,48.7130293,2.2441232,48.7196755,2.2479595,1.8123258230040709,10.0,0.2570149600505829,5440,,,,,81308859,4038599,,,
2020-10-31,18,1559.8777665346045,851.3813047409058,,,,,,,0.7192282906240027,4.976617813110352,0.25763586163520813,1562,,,,,84058203,1105745,,,
2020-11-01,16,1555.4084774851476,847.4084944725037,,,,,,,0.3748362831546074,1.908335566520691,0.2570149600505829,1566,,,,,84468899,1018476,,,
2020-11-02,17,1540.223594264024,828.5276622772217,,,,,,,0.5207791800807253,1.593625545501709,0.2570149600505829,1482,,,,,84374096,721967,,,
2020-11-03,52,1622.3895758449153,2154.9661442041397,9.0,9,48.7176814,2.2461965,48.7192398,2.2476992,0.626632537868089,13.628250122070312,0.2998507618904114,3708,,,,,80407668,2326384,,,
2020-11-04,32,1572.3740594578423,1232.1556088328362,,,48.7196433,2.2478853,48.7196754,2.2479607,0.5329927955512435,1.6304391622543335,0.030190816149115562,2138,,,,,84540695,1349754,,,
2020-11-05,65,1643.233480396595,3375.270767211914,22.0,22,,,,,0.57324674570481,1.5827975273132324,0.28914183378219604,5091,,,,,82866524,2733393,,,
2020-11-06,13,1569.439428328746,589.1950278282166,,,,,,,0.34152263850205045,0.7271332144737244,0.2570149600505829,1003,,,,,84435465,1292451,,,
2020-11-07,38,1561.0002136570738,1325.5509476661682,,,,,,,0.47014834461908206,1.372923731803894,0.2570149600505829,2222,,,,,84353971,1127663,,,
2020-11-08,23,1576.0424017489063,1068.3522124290466,,,,,,,0.4531042315367017,1.6873859167099,0.2677238881587982,1824,,,,,84757319,1421384,,,
2020-11-09,20,1572.797034343898,902.6293840408325,,,,,,,0.3740767271537515,1.087041974067688,0.2570149600505829,1518,,,,,82690464,1358014,,,
2020-11-10,32,1597.0771305703418,1285.9148225784302,2.0,2,,,,,0.5152862432395507,1.462172031402588,0.27713385224342346,2200,,,,,82244094,1832121,,,
2020-11-11,20,1535.8838015238327,768.9766582250595,,,,,,,0.5199836142044083,1.3359198570251465,0.2677238881587982,1409,,,,,85330060,637225,,,
2020-11-12,55,1651.2111671193409,2456.027291536331,9.0,9,,,,,0.3727194107957686,1.4837634563446045,0.2570149600505829,3883,,,,,82328811,2889168,,,
2020-11-13,17,1551.5657662081665,778.0516681671143,,,,,,,0.4118359514048431,1.5583531856536865,0.2570149600505829,1475,,,,,85056429,943440,,,
2020-11-14,29,1567.4752523768625,1045.1055297851562,6.0,6,,,,,0.4401060703052647,1.0575809478759766,0.2570149600505829,1901,,,,398551,84475289,827443,,,
2020-11-15,25,1557.9457375628313,956.1535029411316,,,,,,,0.4542485689440356,1.6962013244628906,0.27843284606933594,1602,,,,,84661064,1068018,,,
2020-11-16,20,1549.3550259985707,794.5456829071045,,,,,,,0.37948521103834126,1.0708409547805786,0.2570149600505829,1347,,,,,85138192,900273,,,
2020-11-17,14,1554.2550821819761,735.8366474927187,,,,,,,0.5290720180684014,1.3844674825668335,0.2529447674751282,1307,,,,,84751980,995954,,,
2020-11-18,35,1543.2982509711742,1195.0818047701596,,,,,,,0.5223151540860209,1.283713936805725,0.2570149600505829,1949,,,,,85492902,782004,,,
2020-11-19,83,1720.3711064146062,4019.2016726732254,25.0,25,48.7876882,2.3636485,48.7916176,2.3701932,1.026334425767275,19.074787139892578,0.2661246359348297,6470,,,,,77027169,4239621,,,
2020-11-20,17,1560.8114792377883,695.1394639015198,,,,,,,0.6196330078432774,4.98850154876709,0.27843284606933594,1227,,,,,84248824,1123976,,,
2020-11-21,40,1628.4925401069574,1456.9555659294128,,,,,,,0.41869007816401277,1.7849560976028442,0.24451951682567596,2556,,,,,83238675,2294344,65615,,
2020-11-22,13,1544.245374607052,600.0538277626038,,,,,,,0.43192917905075734,1.254893183708191,0.2570149600505829,1135,,,,,85280349,800499,,,
2020-11-23,25,1571.0389712643232,1153.8875550031662,1.0,1,,,,,0.4040336581790895,1.4403074979782104,0.2677238881587982,2003,,,,,84983077,1323684,,,
2020-11-24,25,1559.1350258254563,1004.9750106930733,1.0,1,,,,,0.8265626970356009,1.570486307144165,0.3212687075138092,1848,,,,,84718187,1091241,,,
2020-11-25,41,1552.7532919768669,1371.0134006738663,,,,,,,0.9247585778199521,1.9772968292236328,0.2580868601799011,2441,,,,,84108561,965452,,,
2020-11-26,104,1786.9141552877545,6206.793084323406,47.0,47,,,,,0.8601351770175014,1.7811846733093262,0.2570149600505829,9172,,,,,76591934,5538980,,,
2020-11-27,16,1521.9826311067459,632.2614004611969,,,,,,,0.7144197804606136,1.4649744033813477,0.2677238881587982,1162,,,,,83725879,365784,,,
2020-11-28,91,1753.132466855107,4945.464668273926,13.0,13,,,,,0.609262521802463,1.7126009464263916,0.24553225934505463,7629,,,,,80734233,4879339,,,
2020-11-29,23,1553.1616669528694,802.6931359171867,,,,,,,0.9424689778496096,1.7707629203796387,0.27723774313926697,1545,,,,,82719821,974604,,,
2020-11-30,48,1573.4292263594243,1873.7379381656647,2.0,2,,,,,1.1332752502249872,1.9458749294281006,0.26107481122016907,3217,,,,,82904070,1370360,,,
2020-12-01,21,1532.905934144159,859.262619972229,,,,,,,0.9809052619216535,1.6620337963104248,0.25868815183639526,1530,,,,,84595572,361594,94375,,
2020-12-02,33,1535.1933266529786,1193.2787305116653,,,,,,,1.1104497293809055,1.8969298601150513,0.27843284606933594,2105,,,,,84219881,619953,,,
2020-12-03,33,1578.51351781423,1837.2012090682983,9.0,9,,,,,0.8800004410094814,1.6484688520431519,0.27373167872428894,2811,,,,,81417288,1469609,,,
2020-12-04,16,1536.6129763196632,641.8591017723083,,,,,,,1.0208430593039601,1.8283579349517822,0.35199472308158875,1231,,,,,57041033,651463,,,
2020-12-05,66,1653.5486657486658,3201.8831422924995,14.0,14,,,,,0.9004683811757672,1.751295566558838,0.2677238881587982,5052,,,,,79280840,2934814,,,
2020-12-06,26,1557.7132502674365,966.5858532190323,,,,,,,0.772604908363741,1.4606614112854004,0.3273693025112152,1850,,,,,84098356,1063480,,,
2020-12-07,18,1524.0587317650443,732.7307982444763,,,,,,,1.1130148708441967,1.7743154764175415,0.2626913785934448,1387,,,,,84814093,406323,,,
2020-12-08,41,1587.5692962471553,1999.3262122869492,8.0,8,,,,,0.9929835305383844,1.7277737855911255,0.24889042973518372,3224,,,,,84343841,1646464,,,
2020-12-09,52,1613.7171857483972,2025.5449562072754,,,,,,,0.7875657351431725,1.7392241954803467,0.25342702865600586,3526,,,,,83479301,2155783,,,
2020-12-10,48,1617.2394387023774,2462.2269325256348,7.0,7,,,,,1.073302147070158,1.7605550289154053,0.2678069472312927,3939,,,,,79239397,2225819,,,
2020-12-11,41,1537.230906708999,1494.6590362787247,,,,,,,1.0275583473383394,1.7158042192459106,0.24787132441997528,2688,,,,,84082140,663532,,,
2020-12-12,75,1687.512439028465,4470.876318335533,31.0,31,,,,,0.9430304119651554,1.645267128944397,0.3120858073234558,6845,,,,,75154676,3598006,,,
2020-12-13,41,1549.013775304399,1494.9401030540466,,,,,,,0.8550060984211548,1.6884969472885132,0.2758381962776184,2678,,,,,84488758,893610,,,
2020-12-14,51,1571.5014445588763,1797.1472870707512,1.0,1,,,,,1.1055063615581784,1.8538939952850342,0.2849409282207489,3200,,,,,84790900,1332717,,,
2020-12-15,38,1597.9649858646967,1918.9059754014015,8.0,8,,,,,0.8631246064118453,1.803963303565979,0.3212687075138092,3120,,,,,84610733,1661631,81344,,
2020-12-16,12,1529.1385806367484,681.4688024520874,,,,,,,0.9755152855760947,1.5518462657928467,0.4549708962440491,1333,,,,,85453158,505515,,,
2020-12-17,89,1770.2537400970239,4999.789054274559,25.0,25,,,,,0.8964522540292729,1.6951550245285034,0.2570149600505829,7522,,,,,77284485,5213564,,,
2020-12-18,40,1581.888489173953,1043.0945534706116,13.0,13,,,,,0.9030364702522464,1.8254042863845825,0.3212687075138092,2036,,,,822772,82910095,654752,,,
2020-12-19,24,1577.57490191625,1149.8898348808289,3.0,3,,,,,0.968848357691959,1.8276147842407227,0.2998507618904114,1915,,,,,80218037,1451310,,,
2020-12-20,28,1584.701040876785,1476.4202431440353,8.0,8,,,,,0.8666332707366703,1.5514075756072998,0.2677238881587982,2258,,,,,84336116,1590460,,,
2020-12-21,24,1555.2530304192342,909.4442317485809,,,,,,,0.8044938233075745,1.6893165111541748,0.30855295062065125,1739,,,,,85096655,1015297,,,
2020-12-22,7,1544.937388594425,415.2649097442627,,,,,,,0.946165198427295,1.6188064813613892,0.3212686777114868,798,,,,,85350352,814010,,,
2020-12-23,113,1825.9210483325705,6890.801304101944,54.0,53,,,,,1.0838928567928139,1.715635895729065,0.2570149600505829,10289,,,,,76208566,6296713,,,
2020-12-24,21,1578.8371813003941,941.7863008975983,,,,,,,0.9736372802454247,1.8062769174575806,0.2644156217575073,1838,,,,,84613545,1475957,,,
2020-12-25,8,1514.7907751648268,340.6329320669174,,,,,,,0.7412122939514221,1.6399106979370117,0.2577599883079529,787,,,,,85819363,225353,,,
2020-12-26,25,1566.441208787765,1153.7488391399384,,,,,,,0.8486990863259304,1.650620460510254,0.25324949622154236,2180,,,,,84320679,1233906,,,
2020-12-27,20,1546.6148848435605,1003.5891296863556,,,,,,,0.8140664393661324,1.6212611198425293,0.24965523183345795,2117,,,,,85250283,846768,,,
2020-12-28,34,1584.044054433393,1446.1381764411926,1.0,1,,,,,0.8942201885599796,2.052818536758423,0.27124783396720886,2709,,,,,82594190,1576685,,,
2020-12-29,22,1515.8406617625299,995.4614847898483,,,,,,,0.504640313586041,1.6388763189315796,0.2505681812763214,1920,,,,,84702063,245853,,,
2020-12-30,36,1542.2571428546416,1081.9495922923088,,,,,,,0.8520377372513671,1.813821792602539,0.2858791947364807,2091,,,,,85638326,761674,,,
2020-12-31,28,1543.9673147989115,1187.269874572754,,,,,,,1.0476144374021323,1.9277070760726929,0.2844000458717346,2197,,,,,85329707,795070,,,
2021-01-01,23,1534.0608213197047,976.4163908958435,,,,,,,0.8155605250414862,1.622965693473816,0.29622912406921387,1846,,,,,85152470,601630,,,
2021-01-02,30,1589.2990878280386,1189.174033522606,,,,,,,0.9772074645926992,1.5445213317871094,0.27843284606933594,2191,,,,,84526529,1680243,,,
2021-01-03,18,1536.3801396295353,693.1497707366943,,,,,,,1.2304830135142362,1.8144643306732178,0.2657875716686249,1316,,,,,85753081,646919,,,
2021-01-04,25,1590.8984296216988,948.119717001915,,,,,,,1.0453463013921973,1.9326624870300293,0.2998884618282318,1774,,,,,84314937,1711079,,,
2021-01-05,24,1538.209869036821,856.6019649505615,,,,,,,1.027248386665203,1.5475462675094604,0.2923707664012909,1644,,,,,83532965,504837,77158,,
2021-01-06,41,1590.6769964652576,1975.4681063890457,10.0,10,,,,,0.9489872380341813,1.9540492296218872,0.2570149600505829,3203,,,,,83478030,1707146,,,
2021-01-07,13,1527.7260724333823,565.8762069344521,,,,,,,0.8291488134965341,1.6302727460861206,0.37402722239494324,1064,,,,,85299489,477933,,,
2021-01-08,24,1555.980989523745,936.8015015721321,,,,,,,0.7785702418650134,2.023465156555176,0.27956438064575195,1732,,,,,85031580,1029655,,,
2021-01-09,82,1741.789216300237,4479.198161244392,27.0,27,,,,,1.0887518837741967,1.7995579242706299,0.2615439295768738,6699,,,,,77551308,4657777,,,
2021-01-10,15,1527.0732523152292,660.0085866451263,,,,,,,0.8722701522309013,1.6569154262542725,0.2626973092556,1344,,,,,85849281,465187,,,
2021-01-11,83,1712.6507676272822,5147.567333459854,40.0,40,,,,,1.2308720339187187,1.9920649528503418,0.28673502802848816,7532,,,,,34756072,4088874,,,
2021-01-12,59,1697.378949233605,3288.0776443481445,19.0,18,,,,,0.9736356261995405,1.8409104347229004,0.24990929663181305,5039,,,,,,3366675,183985,,
2021-01-13,13,1531.1426175040258,741.2309220433235,2.0,2,,,,,0.8135884047155945,1.7010793685913086,0.27843284606933594,1309,,,,,,544647,,,
2021-01-14,40,1607.62755452813,2422.2167941331863,14.0,14,,,,,1.377625677455753,2.016939640045166,0.2566845715045929,3743,,,,,,2034836,,,
2021-01-15,13,1534.1531435240383,443.49275064468384,,,,,,,0.9147444158618645,1.4931470155715942,0.2677238881587982,803,,,,,,603434,,,
2021-01-16,55,1688.4225528083095,3595.918692588806,26.0,23,,,,,0.9448825336043599,1.830220103263855,0.3379679024219513,5246,,,,,,3615779,,,
2021-01-17,19,1549.5604808058154,769.1078994274139,,,,,,,0.9501121634931157,1.8562144041061401,0.2677238881587982,1480,,,,,,904287,,,
2021-01-18,19,1556.992640951408,781.6469425559044,,,,,,,0.8155677557969992,1.1809200048446655,0.2567872405052185,1434,,,,,,1049409,,,
2021-01-19,16,1536.0917006377967,893.3628358840942,2.0,2,,,,,0.9095096250666065,1.772616982460022,0.2570149600505829,1469,,,,,,641285,,,
2021-01-20,8,1519.0683504987871,389.5242636203766,,,,,,,0.9477521846445219,1.458425521850586,0.3212687075138092,736,,,,,,308878,,,
2021-01-21,13,1547.997466950556,665.5693652629852,,,,,,,0.9194902394287358,1.7015283107757568,0.2909752130508423,1415,,,,,,873764,,,
2021-01-22,30,1575.6500308626792,1652.2054076194763,8.0,8,,,,,1.071651450057317,1.8940327167510986,0.26117607951164246,2614,,,,,,1412476,,,
2021-01-23,27,1554.7922389103335,902.6071126461029,,,,,,,0.9035325226502213,1.5833041667938232,0.2797354459762573,1792,,,,,,1006360,,,
2021-01-24,41,1619.5989506469248,1587.6547368764877,,,,,,,0.8311076451396906,1.7913775444030762,0.2537357807159424,2865,,,,,,2271612,,,
2021-01-25,16,1535.0550422933047,648.4662665128708,,,,,,,0.6454904426382677,1.5717371702194214,0.2570149600505829,1216,,,,,,621043,,,
2021-01-26,13,1535.0631696217952,489.4064265489578,,,,,,,0.838554268819313,1.5576934814453125,0.28914183378219604,1026,,,,,,621203,,,
2021-01-27,53,1651.5880416309515,3069.923703312874,19.0,19,,,,,0.6637112552567804,1.8640825748443604,0.2559792101383209,4723,,,,,,2896526,,,
2021-01-28,24,1553.4899712375184,971.4835783839226,1.0,1,,,,,0.8951535992449541,1.7246417999267578,0.2815719544887543,1888,,,,,,981021,,,
2021-01-29,23,1548.198105308428,974.1572291254997,,,,,,,0.9257895081252816,1.5297718048095703,0.3086334466934204,1848,,,,,,877684,,,
2021-01-30,16,1564.696492646298,760.6091248989105,,,,,,,0.8258992444278699,1.6356874704360962,0.24520817399024963,1543,,,,,,1199594,,,
2021-01-31,15,1538.4549964184694,643.0050187110901,,,,,,,0.9125762415967964,1.367588758468628,0.2824336290359497,1240,,,,,,687433,,,
2021-02-01,20,1533.2419325185867,655.222409248352,,,,,,,0.9535002213749675,1.805039882659912,0.3836972117424011,1331,,,,,,585640,,,
2021-02-02,36,1603.6349849046546,2140.320804834366,13.0,13,,,,,0.8871019559409842,1.9499613046646118,0.2616727948188782,3262,,,,,,1960172,,,
2021-02-03,19,1544.836583486171,753.9902567863464,,,,,,,1.0593608012751612,1.9787224531173706,0.37012025713920593,1430,,,,,,810505,,,
2021-02-04,127,1891.7675334365765,7460.85998916626,44.0,44,,,,,1.0584849400719445,1.6674420833587646,0.255879670381546,11069,,,,,,7584768,,,
2021-02-05,11,1523.1544590442627,615.9841888546944,,,,,,,0.7962546666495689,1.5638831853866577,0.2677238881587982,1229,,,,,,388669,,,
2021-02-06,38,1650.3649040733335,1923.9936233758926,6.0,6,,,,,0.976503391131773,1.5657269954681396,0.2565077245235443,3298,,,,,,2872647,,,
2021-02-07,39,1603.4013178446805,1690.784323334694,8.0,8,,,,,0.8621189692289322,1.5633364915847778,0.253852903842926,2715,,,,,,1643215,135560,,
2021-02-08,22,1533.3154675088253,863.0577907562256,,,,,,,0.9518753488852199,1.6942230463027954,0.24714531004428864,1628,,,,,,587078,,,
2021-02-09,17,1531.6855545692893,954.1648049354553,2.0,2,,,,,0.9590653950737207,1.7479007244110107,0.2570149600505829,1671,,,,,,554883,,,
2021-02-10,70,1760.9188514012012,3603.356525540352,24.0,24,,,,,0.9432148939970887,1.6903871297836304,0.27755463123321533,5399,,,,211929,,4804508,,,
2021-02-11,56,1652.7260725740555,3226.9565492868423,20.0,18,,,,,0.6931802464658032,1.8794575929641724,0.2570149600505829,4825,,,,,,2914578,,,
2021-02-12,30,1537.8660322061087,1079.3859884142876,,,,,,,0.8530284182613121,1.9018603563308716,0.2801896035671234,1913,,,,,,675934,,,
2021-02-13,24,1539.9141484524466,881.0936108231544,,,,,,,0.7784948675100024,1.5020720958709717,0.2570149600505829,1564,,,,,,715925,,,
2021-02-14,34,1573.6989142139669,1125.2245752811432,,,,,,,0.8223732672155247,1.57749605178833,0.2497359961271286,2097,,,,,,1112959,113979,,
2021-02-15,55,1619.2359944875288,2178.2341490387917,5.0,5,,,,,1.0930038901860213,1.8978341817855835,0.24674825370311737,3523,,,,,,2264805,,,
2021-02-16,25,1572.746488936886,1058.7785223722458,1.0,1,,,,,0.8718662139176241,1.6428170204162598,0.2743389904499054,1889,,,,,,1357029,,,
2021-02-17,66,1650.2804092866934,3298.9289485812187,21.0,21,,,,,0.931488908760511,1.759502649307251,0.27843284606933594,5047,,,,185890,,2672000,,,
2021-02-18,53,1654.6330666989134,3033.681532382965,18.0,17,,,,,0.9288822086033705,1.787896990776062,0.3212686777114868,4811,,,,,,2955987,,,
2021-02-19,22,1530.5643451414817,913.5000736713409,,,,,,,1.1029649064036433,1.8223172426223755,0.26340290904045105,1776,,,,,,533356,,,
2021-02-20,23,1563.5100238930488,920.8501482009888,,,,,,,0.957385837674032,1.4581804275512695,0.34381213784217834,1688,,,,,,1176673,,,
2021-02-21,32,1550.0990655453738,1232.999017715454,,,,,,,0.762336731497884,1.534486174583435,0.2882595658302307,2290,,,,,,914803,,,
2021-02-22,31,1600.786230653871,1267.7942068576813,1.0,1,,,,,0.9178700049886079,1.458932876586914,0.25469261407852173,2238,,,,,,1904548,,,
2021-02-23,72,1696.9212142021038,3744.764339327812,19.0,19,,,,,1.0897864598106637,2.056720018386841,0.27843284606933594,5886,,,,,,3781726,,,
2021-02-24,20,1539.8517451668467,877.8604936599731,,,,,,,0.8766126804990795,1.6284804344177246,0.2677238881587982,1593,,,,,,714707,,,
2021-02-25,170,2004.4883111857525,12169.567999720573,118.0,110,,,,,0.9283765331840848,2.5725231170654297,0.2570149600505829,17298,,,,,,9785137,,,
2021-02-26,119,1890.7219599333714,7710.6122715473175,60.0,60,,,,,1.1208426123529587,1.8353888988494873,0.2570149600505829,11309,,,,,,7565983,,,
